METADATA:
Experiment Seed,Subject
1419559,sub003
Time after setup,1822.8047093999999
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Movie Task
Start Time,1852.0266014000003
Movie Task Start,1852.0266346000003,,,,Movie Task,1,sub003,,,
Movie Init,1879.8706148999995,,,,Movie Task,1,sub003,,,
Movie Start,1879.8706553999996,,,,Movie Task,1,sub003,,videodata.mp4,
ESQ,2008.3759667999998,,Absorption_start,,Movie Task,1,sub003,,,Movie Task-videodata
ESQ,2018.9894385000002,,Absorption_response,4.199999999999999,Movie Task,1,sub003,,Marker Started at 5,Movie Task-videodata
ESQ,2018.9910181999999,,Sounds_start,,Movie Task,1,sub003,,,Movie Task-videodata
ESQ,2031.5165683,,Sounds_response,2.0,Movie Task,1,sub003,,Marker Started at 2,Movie Task-videodata
ESQ,2031.5170464999997,,Knowledge_start,,Movie Task,1,sub003,,,Movie Task-videodata
ESQ,2041.0257666000002,,Knowledge_response,5.0000000000000036,Movie Task,1,sub003,,Marker Started at 6,Movie Task-videodata
ESQ,2041.0273814999996,,Past_start,,Movie Task,1,sub003,,,Movie Task-videodata
ESQ,2050.1659041,,Past_response,6.600000000000005,Movie Task,1,sub003,,Marker Started at 8,Movie Task-videodata
ESQ,2050.166366,,Self_start,,Movie Task,1,sub003,,,Movie Task-videodata
ESQ,2053.8347445000004,,Self_response,4.0,Movie Task,1,sub003,,Marker Started at 4,Movie Task-videodata
ESQ,2053.8360817999996,,Problem_start,,Movie Task,1,sub003,,,Movie Task-videodata
ESQ,2061.6741375999995,,Problem_response,6.400000000000002,Movie Task,1,sub003,,Marker Started at 7,Movie Task-videodata
ESQ,2061.6745721,,Deliberate_start,,Movie Task,1,sub003,,,Movie Task-videodata
ESQ,2068.7125463999996,,Deliberate_response,3.199999999999998,Movie Task,1,sub003,,Marker Started at 5,Movie Task-videodata
ESQ,2068.7129668000002,,Focus_start,,Movie Task,1,sub003,,,Movie Task-videodata
ESQ,2079.5896086,,Focus_response,7.700000000000005,Movie Task,1,sub003,,Marker Started at 9,Movie Task-videodata
ESQ,2079.5909954000003,,Distracting_start,,Movie Task,1,sub003,,,Movie Task-videodata
ESQ,2093.2846398999995,,Distracting_response,4.100000000000017,Movie Task,1,sub003,,Marker Started at 10,Movie Task-videodata
ESQ,2093.2862069999996,,Other_start,,Movie Task,1,sub003,,,Movie Task-videodata
ESQ,2102.2744701999995,,Other_response,4.000000000000001,Movie Task,1,sub003,,Marker Started at 3,Movie Task-videodata
ESQ,2102.2749876000003,,Images_start,,Movie Task,1,sub003,,,Movie Task-videodata
ESQ,2112.8664974,,Images_response,1.4000000000000117,Movie Task,1,sub003,,Marker Started at 9,Movie Task-videodata
ESQ,2112.8680553,,Future_start,,Movie Task,1,sub003,,,Movie Task-videodata
ESQ,2119.4713146,,Future_response,6.400000000000009,Movie Task,1,sub003,,Marker Started at 9,Movie Task-videodata
ESQ,2119.472875,,Detailed_start,,Movie Task,1,sub003,,,Movie Task-videodata
ESQ,2126.4106791,,Detailed_response,1.600000000000008,Movie Task,1,sub003,,Marker Started at 8,Movie Task-videodata
ESQ,2126.4122335999996,,Intrusive_start,,Movie Task,1,sub003,,,Movie Task-videodata
ESQ,2133.2496791,,Intrusive_response,3.8000000000000025,Movie Task,1,sub003,,Marker Started at 6,Movie Task-videodata
ESQ,2133.2512712000002,,Words_start,,Movie Task,1,sub003,,,Movie Task-videodata
ESQ,2140.4054175999995,,Words_response,2.900000000000001,Movie Task,1,sub003,,Marker Started at 2,Movie Task-videodata
ESQ,2140.4070012999996,,Emotion_start,,Movie Task,1,sub003,,,Movie Task-videodata
ESQ,2145.6265796000002,,Emotion_response,5.0,Movie Task,1,sub003,,Marker Started at 5,Movie Task-videodata
Movie End videodata.mp4,2145.6368264999996,,,,Movie Task,1,sub003,,0,
ESQ,2273.4290698,,Distracting_start,,Movie Task,1,sub003,,,Movie Task-videodata
ESQ,2282.0365501,,Distracting_response,6.000000000000014,Movie Task,1,sub003,,Marker Started at 10,Movie Task-videodata
ESQ,2282.0381186,,Emotion_start,,Movie Task,1,sub003,,,Movie Task-videodata
ESQ,2287.7256221000002,,Emotion_response,4.199999999999999,Movie Task,1,sub003,,Marker Started at 5,Movie Task-videodata
ESQ,2287.7272289999996,,Detailed_start,,Movie Task,1,sub003,,,Movie Task-videodata
ESQ,2292.9457442999997,,Detailed_response,3.0000000000000053,Movie Task,1,sub003,,Marker Started at 7,Movie Task-videodata
ESQ,2292.9473085000004,,Absorption_start,,Movie Task,1,sub003,,,Movie Task-videodata
ESQ,2297.6335814999998,,Absorption_response,4.10000000000001,Movie Task,1,sub003,,Marker Started at 8,Movie Task-videodata
ESQ,2297.6351191,,Self_start,,Movie Task,1,sub003,,,Movie Task-videodata
ESQ,2307.4076571,,Self_response,6.2000000000000135,Movie Task,1,sub003,,Marker Started at 10,Movie Task-videodata
ESQ,2307.4092839,,Focus_start,,Movie Task,1,sub003,,,Movie Task-videodata
ESQ,2312.4278631,,Focus_response,5.200000000000003,Movie Task,1,sub003,,Marker Started at 6,Movie Task-videodata
ESQ,2312.4294205,,Words_start,,Movie Task,1,sub003,,,Movie Task-videodata
ESQ,2319.2336253999997,,Words_response,1.8000000000000116,Movie Task,1,sub003,,Marker Started at 9,Movie Task-videodata
ESQ,2319.2350868,,Other_start,,Movie Task,1,sub003,,,Movie Task-videodata
ESQ,2323.9377978999996,,Other_response,1.800000000000001,Movie Task,1,sub003,,Marker Started at 6,Movie Task-videodata
ESQ,2323.9393415,,Images_start,,Movie Task,1,sub003,,,Movie Task-videodata
ESQ,2332.4285785999996,,Images_response,1.3000000000000154,Movie Task,1,sub003,,Marker Started at 10,Movie Task-videodata
ESQ,2332.4291166,,Intrusive_start,,Movie Task,1,sub003,,,Movie Task-videodata
ESQ,2337.0142687000002,,Intrusive_response,1.7999999999999994,Movie Task,1,sub003,,Marker Started at 3,Movie Task-videodata
ESQ,2337.0158472999997,,Deliberate_start,,Movie Task,1,sub003,,,Movie Task-videodata
ESQ,2342.6705583999997,,Deliberate_response,1.8999999999999992,Movie Task,1,sub003,,Marker Started at 3,Movie Task-videodata
ESQ,2342.6721353,,Knowledge_start,,Movie Task,1,sub003,,,Movie Task-videodata
ESQ,2355.2804196,,Knowledge_response,7.9,Movie Task,1,sub003,,Marker Started at 8,Movie Task-videodata
ESQ,2355.2819848000004,,Sounds_start,,Movie Task,1,sub003,,,Movie Task-videodata
ESQ,2361.9507694,,Sounds_response,3.1000000000000125,Movie Task,1,sub003,,Marker Started at 9,Movie Task-videodata
ESQ,2361.9523474000002,,Problem_start,,Movie Task,1,sub003,,,Movie Task-videodata
ESQ,2372.2768434000004,,Problem_response,2.000000000000008,Movie Task,1,sub003,,Marker Started at 8,Movie Task-videodata
ESQ,2372.2784765,,Future_start,,Movie Task,1,sub003,,,Movie Task-videodata
ESQ,2377.9648929,,Future_response,3.0,Movie Task,1,sub003,,Marker Started at 3,Movie Task-videodata
ESQ,2377.9664428,,Past_start,,Movie Task,1,sub003,,,Movie Task-videodata
ESQ,2382.7523889999998,,Past_response,1.0,Movie Task,1,sub003,,Marker Started at 10,Movie Task-videodata
Movie End videodata.mp4,2382.7627421,,,,Movie Task,1,sub003,,0,
ESQ,2509.8221731999997,,Knowledge_start,,Movie Task,1,sub003,,,Movie Task-videodata
ESQ,2521.0803880999997,,Knowledge_response,7.799999999999993,Movie Task,1,sub003,,Marker Started at 2,Movie Task-videodata
