METADATA:
Experiment Seed,Subject
4342195,sub005
Time after setup,2078.107636600005
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Movie Task
Start Time,2097.2354525000046
Movie Task Start,2097.2354865000016,,,,Movie Task,1,sub005,,,
Movie Init,2129.865714200001,,,,Movie Task,1,sub005,,,
Movie Start,2129.8657538000043,,,,Movie Task,1,sub005,,videodata.mp4,
ESQ,2260.7894438000003,,Deliberate_start,,Movie Task,1,sub005,,,Movie Task-videodata
ESQ,2274.732846400002,,Deliberate_response,6.999999999999994,Movie Task,1,sub005,,Marker Started at 4,Movie Task-videodata
ESQ,2274.7338233000046,,Words_start,,Movie Task,1,sub005,,,Movie Task-videodata
ESQ,2285.4412009000007,,Words_response,5.500000000000001,Movie Task,1,sub005,,Marker Started at 2,Movie Task-videodata
ESQ,2285.4422454000014,,Other_start,,Movie Task,1,sub005,,,Movie Task-videodata
ESQ,2291.462846100003,,Other_response,6.099999999999999,Movie Task,1,sub005,,Marker Started at 2,Movie Task-videodata
ESQ,2291.463948100005,,Distracting_start,,Movie Task,1,sub005,,,Movie Task-videodata
ESQ,2296.183254399999,,Distracting_response,6.600000000000012,Movie Task,1,sub005,,Marker Started at 10,Movie Task-videodata
ESQ,2296.184064699999,,Emotion_start,,Movie Task,1,sub005,,,Movie Task-videodata
ESQ,2300.585402500001,,Emotion_response,1.0,Movie Task,1,sub005,,Marker Started at 10,Movie Task-videodata
ESQ,2300.5864523000055,,Detailed_start,,Movie Task,1,sub005,,,Movie Task-videodata
ESQ,2306.0923659000036,,Detailed_response,4.30000000000001,Movie Task,1,sub005,,Marker Started at 8,Movie Task-videodata
ESQ,2306.093260200003,,Intrusive_start,,Movie Task,1,sub005,,,Movie Task-videodata
ESQ,2310.8954075,,Intrusive_response,1.0,Movie Task,1,sub005,,Marker Started at 8,Movie Task-videodata
ESQ,2310.8964250999998,,Absorption_start,,Movie Task,1,sub005,,,Movie Task-videodata
ESQ,2315.833243000001,,Absorption_response,5.899999999999999,Movie Task,1,sub005,,Marker Started at 3,Movie Task-videodata
